LoadID,Date,Year,Month,MonthName,Quarter,DayType,Carrier,Dispatcher,Terminal,Origin,Destination,Route,DistanceMiles,LoadType,WeatherImpact,AppointmentType,DelayCause,Responsibility,ScheduledTransitHours,ActualTransitHours,DelayMinutes,DelayCategory,OperationalStatus,StrictOnTimeStatus,ServiceLevel
1224,2025-03-01,2025,3,Mar,Q1,Weekend,NorthTrail,J. Lee,Des Moines,Winnipeg,Chicago,Winnipeg to Chicago,817,Dry,Rain,Open,Traffic,External,14.1,14.5,24,On-Time,On-Time,Late,On-Time
2124,2025-03-01,2025,3,Mar,Q1,Weekend,FastFreight,A. Smith,Des Moines,Minneapolis,Omaha,Minneapolis to Omaha,1008,Dry,Rain,Standard,Weather,External,17.4,17.6,11,On-Time,On-Time,On-Time,On-Time
2087,2025-03-01,2025,3,Mar,Q1,Weekend,SwiftLine,R. Davis,Fargo,Grand Forks,Minneapolis,Grand Forks to Minneapolis,764,Flatbed,Rain,Standard,Inspection,External,14.0,14.0,0,On-Time,On-Time,On-Time,On-Time
4968,2025-03-01,2025,3,Mar,Q1,Weekend,FastFreight,J. Lee,Fargo,Grand Forks,Chicago,Grand Forks to Chicago,502,Dry,Rain,Open,Dock Delay,Shipper/Receiver,10.6,13.1,153,Moderate,Late,Late,Failure
1102,2025-03-01,2025,3,Mar,Q1,Weekend,RoadBull,J. Lee,Winnipeg,Grand Forks,Winnipeg,Grand Forks to Winnipeg,1005,Dry,Rain,Standard,Inspection,External,20.6,21.5,56,Minor,Late,Late,At-Risk
3350,2025-03-01,2025,3,Mar,Q1,Weekend,FastFreight,A. Smith,Fargo,Sioux Falls,Omaha,Sioux Falls to Omaha,995,Dry,Rain,Strict,Weather,External,17.0,17.5,29,On-Time,On-Time,Late,On-Time
4551,2025-03-01,2025,3,Mar,Q1,Weekend,NorthTrail,A. Smith,Winnipeg,Grand Forks,Winnipeg,Grand Forks to Winnipeg,738,Dry,None,Strict,Traffic,Carrier,15.2,15.4,14,On-Time,On-Time,On-Time,On-Time
1511,2025-03-02,2025,3,Mar,Q1,Weekend,RoadBull,R. Davis,Fargo,Sioux Falls,Chicago,Sioux Falls to Chicago,960,Reefer,Rain,Strict,Dispatch/Planning,Carrier,18.9,19.9,58,Minor,Late,Late,On-Time
367,2025-03-02,2025,3,Mar,Q1,Weekend,SwiftLine,A. Smith,Des Moines,Fargo,Winnipeg,Fargo to Winnipeg,919,Dry,Snow,Open,Traffic,Carrier,18.0,18.6,36,Minor,On-Time,Late,On-Time
4618,2025-03-02,2025,3,Mar,Q1,Weekend,RoadBull,M. Clark,Minneapolis,Sioux Falls,Winnipeg,Sioux Falls to Winnipeg,1069,Dry,Snow,Open,Dispatch/Planning,Carrier,17.9,18.4,31,Minor,On-Time,Late,On-Time
4195,2025-03-02,2025,3,Mar,Q1,Weekend,FastFreight,J. Lee,Des Moines,Sioux Falls,Chicago,Sioux Falls to Chicago,748,Dry,High Wind,Open,Weather,External,14.9,16.2,77,Minor,Late,Late,At-Risk
2929,2025-03-02,2025,3,Mar,Q1,Weekend,FastFreight,J. Lee,Fargo,Fargo,Minneapolis,Fargo to Minneapolis,1011,Dry,High Wind,Standard,Traffic,External,17.2,21.6,265,Severe,Late,Late,Failure
1592,2025-03-02,2025,3,Mar,Q1,Weekend,RoadBull,J. Lee,Minneapolis,Winnipeg,Kansas City,Winnipeg to Kansas City,889,Flatbed,Rain,Standard,Inspection,External,17.8,18.7,51,Minor,Late,Late,At-Risk
2187,2025-03-02,2025,3,Mar,Q1,Weekend,NorthTrail,J. Lee,Winnipeg,Fargo,Winnipeg,Fargo to Winnipeg,537,Flatbed,None,Standard,Traffic,Carrier,11.2,11.4,13,On-Time,On-Time,On-Time,On-Time
2493,2025-03-02,2025,3,Mar,Q1,Weekend,NorthTrail,A. Smith,Des Moines,Winnipeg,Chicago,Winnipeg to Chicago,384,Dry,None,Strict,Traffic,Carrier,6.8,6.8,0,On-Time,On-Time,On-Time,On-Time
4399,2025-03-02,2025,3,Mar,Q1,Weekend,NorthTrail,J. Lee,Des Moines,Minneapolis,Kansas City,Minneapolis to Kansas City,569,Dry,None,Strict,Traffic,External,11.4,11.4,0,On-Time,On-Time,On-Time,On-Time
1533,2025-03-02,2025,3,Mar,Q1,Weekend,RoadBull,A. Smith,Fargo,Winnipeg,Chicago,Winnipeg to Chicago,887,Dry,None,Standard,Inspection,External,17.4,18.8,82,Minor,Late,Late,At-Risk
4472,2025-03-02,2025,3,Mar,Q1,Weekend,NorthTrail,A. Smith,Des Moines,Grand Forks,Kansas City,Grand Forks to Kansas City,355,Reefer,None,Strict,Traffic,External,6.1,6.6,29,On-Time,On-Time,Late,On-Time
2722,2025-03-03,2025,3,Mar,Q1,Weekday,RoadBull,R. Davis,Minneapolis,Sioux Falls,Omaha,Sioux Falls to Omaha,845,Dry,High Wind,Open,Dock Delay,Shipper/Receiver,16.3,19.7,204,Severe,Late,Late,Failure
49,2025-03-03,2025,3,Mar,Q1,Weekday,NorthTrail,A. Smith,Minneapolis,Winnipeg,Chicago,Winnipeg to Chicago,1036,Dry,None,Strict,Traffic,External,19.6,20.2,36,Minor,On-Time,Late,On-Time
1684,2025-03-03,2025,3,Mar,Q1,Weekday,FastFreight,M. Clark,Winnipeg,Sioux Falls,Omaha,Sioux Falls to Omaha,297,Flatbed,None,Strict,Weather,External,5.6,6.5,55,Minor,Late,Late,On-Time
2894,2025-03-03,2025,3,Mar,Q1,Weekday,RoadBull,A. Smith,Winnipeg,Fargo,Minneapolis,Fargo to Minneapolis,1100,Dry,None,Standard,Traffic,Carrier,23.3,23.3,0,On-Time,On-Time,On-Time,On-Time
1366,2025-03-03,2025,3,Mar,Q1,Weekday,FastFreight,R. Davis,Minneapolis,Fargo,Winnipeg,Fargo to Winnipeg,747,Dry,Rain,Standard,Inspection,External,14.0,14.8,50,Minor,Late,Late,At-Risk
4661,2025-03-03,2025,3,Mar,Q1,Weekday,RoadBull,A. Smith,Winnipeg,Fargo,Omaha,Fargo to Omaha,908,Flatbed,None,Strict,Dock Delay,Shipper/Receiver,15.4,15.7,20,On-Time,On-Time,Late,On-Time
1513,2025-03-03,2025,3,Mar,Q1,Weekday,SwiftLine,A. Smith,Minneapolis,Grand Forks,Minneapolis,Grand Forks to Minneapolis,706,Reefer,None,Standard,Breakdown,Carrier,12.7,13.4,42,Minor,On-Time,Late,On-Time
4603,2025-03-03,2025,3,Mar,Q1,Weekday,FastFreight,J. Lee,Des Moines,Fargo,Omaha,Fargo to Omaha,979,Flatbed,High Wind,Standard,Dock Delay,Shipper/Receiver,19.5,20.4,53,Minor,Late,Late,At-Risk
3120,2025-03-03,2025,3,Mar,Q1,Weekday,FastFreight,J. Lee,Des Moines,Minneapolis,Chicago,Minneapolis to Chicago,830,Dry,Rain,Standard,Weather,External,14.9,15.6,43,Minor,On-Time,Late,On-Time
3746,2025-03-03,2025,3,Mar,Q1,Weekday,NorthTrail,A. Smith,Minneapolis,Sioux Falls,Winnipeg,Sioux Falls to Winnipeg,247,Dry,None,Strict,Dock Delay,Shipper/Receiver,4.3,5.1,46,Minor,Late,Late,On-Time
4740,2025-03-04,2025,3,Mar,Q1,Weekday,NorthTrail,J. Lee,Winnipeg,Winnipeg,Kansas City,Winnipeg to Kansas City,255,Flatbed,High Wind,Strict,Breakdown,Carrier,4.5,5.8,75,Minor,Late,Late,On-Time
3481,2025-03-04,2025,3,Mar,Q1,Weekday,SwiftLine,A. Smith,Minneapolis,Grand Forks,Minneapolis,Grand Forks to Minneapolis,1092,Reefer,Rain,Strict,Inspection,External,22.1,22.2,9,On-Time,On-Time,On-Time,On-Time
4050,2025-03-04,2025,3,Mar,Q1,Weekday,RoadBull,A. Smith,Des Moines,Grand Forks,Chicago,Grand Forks to Chicago,765,Dry,Rain,Strict,Dock Delay,Shipper/Receiver,15.3,15.3,0,On-Time,On-Time,On-Time,On-Time
4642,2025-03-04,2025,3,Mar,Q1,Weekday,NorthTrail,A. Smith,Des Moines,Grand Forks,Chicago,Grand Forks to Chicago,721,Dry,Rain,Open,Weather,External,14.5,15.2,42,Minor,On-Time,Late,On-Time
1753,2025-03-04,2025,3,Mar,Q1,Weekday,FastFreight,A. Smith,Des Moines,Grand Forks,Chicago,Grand Forks to Chicago,1043,Reefer,Rain,Standard,Weather,External,23.1,23.6,31,Minor,On-Time,Late,On-Time
3998,2025-03-04,2025,3,Mar,Q1,Weekday,NorthTrail,J. Lee,Minneapolis,Fargo,Chicago,Fargo to Chicago,937,Dry,None,Strict,Dispatch/Planning,Carrier,18.0,18.1,3,On-Time,On-Time,On-Time,On-Time
4430,2025-03-04,2025,3,Mar,Q1,Weekday,SwiftLine,M. Clark,Winnipeg,Grand Forks,Minneapolis,Grand Forks to Minneapolis,877,Dry,Rain,Standard,Dock Delay,Shipper/Receiver,16.1,16.1,0,On-Time,On-Time,On-Time,On-Time
895,2025-03-04,2025,3,Mar,Q1,Weekday,SwiftLine,J. Lee,Des Moines,Sioux Falls,Minneapolis,Sioux Falls to Minneapolis,386,Dry,None,Standard,Dock Delay,Shipper/Receiver,7.5,7.8,17,On-Time,On-Time,Late,On-Time
3436,2025-03-04,2025,3,Mar,Q1,Weekday,FastFreight,J. Lee,Winnipeg,Winnipeg,Chicago,Winnipeg to Chicago,1020,Dry,None,Standard,Weather,External,20.8,22.6,105,Moderate,Late,Late,At-Risk
1127,2025-03-04,2025,3,Mar,Q1,Weekday,NorthTrail,M. Clark,Winnipeg,Minneapolis,Winnipeg,Minneapolis to Winnipeg,1011,Dry,Rain,Standard,Breakdown,Driver,18.3,18.3,0,On-Time,On-Time,On-Time,On-Time
4563,2025-03-04,2025,3,Mar,Q1,Weekday,FastFreight,M. Clark,Fargo,Grand Forks,Minneapolis,Grand Forks to Minneapolis,429,Reefer,Rain,Open,Dock Delay,Shipper/Receiver,7.7,8.4,42,Minor,On-Time,Late,On-Time
2466,2025-03-04,2025,3,Mar,Q1,Weekday,RoadBull,M. Clark,Des Moines,Sioux Falls,Winnipeg,Sioux Falls to Winnipeg,788,Dry,Rain,Strict,Traffic,Carrier,13.7,13.7,0,On-Time,On-Time,On-Time,On-Time
3620,2025-03-05,2025,3,Mar,Q1,Weekday,FastFreight,J. Lee,Fargo,Fargo,Omaha,Fargo to Omaha,457,Reefer,None,Standard,Breakdown,Carrier,8.3,8.6,15,On-Time,On-Time,On-Time,On-Time
2511,2025-03-05,2025,3,Mar,Q1,Weekday,FastFreight,R. Davis,Minneapolis,Minneapolis,Winnipeg,Minneapolis to Winnipeg,464,Dry,None,Standard,Weather,External,10.0,10.4,25,On-Time,On-Time,Late,On-Time
1279,2025-03-05,2025,3,Mar,Q1,Weekday,FastFreight,R. Davis,Minneapolis,Grand Forks,Winnipeg,Grand Forks to Winnipeg,368,Flatbed,Snow,Standard,Traffic,Carrier,6.6,7.0,23,On-Time,On-Time,Late,On-Time
1312,2025-03-05,2025,3,Mar,Q1,Weekday,RoadBull,J. Lee,Winnipeg,Winnipeg,Chicago,Winnipeg to Chicago,666,Dry,High Wind,Open,Weather,External,12.3,13.2,56,Minor,Late,Late,On-Time
4149,2025-03-06,2025,3,Mar,Q1,Weekday,NorthTrail,M. Clark,Minneapolis,Fargo,Chicago,Fargo to Chicago,266,Flatbed,None,Open,Breakdown,Carrier,4.9,5.2,15,On-Time,On-Time,On-Time,On-Time
2740,2025-03-06,2025,3,Mar,Q1,Weekday,SwiftLine,J. Lee,Fargo,Fargo,Chicago,Fargo to Chicago,853,Reefer,None,Standard,Traffic,Carrier,18.2,18.2,1,On-Time,On-Time,On-Time,On-Time
2530,2025-03-06,2025,3,Mar,Q1,Weekday,NorthTrail,R. Davis,Winnipeg,Minneapolis,Winnipeg,Minneapolis to Winnipeg,1032,Dry,None,Strict,Inspection,External,17.8,18.9,67,Minor,Late,Late,On-Time
852,2025-03-06,2025,3,Mar,Q1,Weekday,RoadBull,R. Davis,Minneapolis,Sioux Falls,Kansas City,Sioux Falls to Kansas City,722,Dry,None,Strict,Inspection,External,13.4,14.1,41,Minor,On-Time,Late,On-Time
4178,2025-03-06,2025,3,Mar,Q1,Weekday,SwiftLine,A. Smith,Fargo,Fargo,Omaha,Fargo to Omaha,538,Reefer,None,Strict,Traffic,Carrier,9.5,9.5,1,On-Time,On-Time,On-Time,On-Time
2423,2025-03-06,2025,3,Mar,Q1,Weekday,FastFreight,J. Lee,Des Moines,Fargo,Kansas City,Fargo to Kansas City,536,Flatbed,None,Strict,Traffic,External,10.4,10.4,0,On-Time,On-Time,On-Time,On-Time
2350,2025-03-06,2025,3,Mar,Q1,Weekday,FastFreight,J. Lee,Des Moines,Minneapolis,Chicago,Minneapolis to Chicago,990,Dry,High Wind,Strict,Hurricane Disruption,External,18.4,31.2,771,Severe,Late,Late,Failure
4640,2025-03-07,2025,3,Mar,Q1,Weekday,NorthTrail,M. Clark,Winnipeg,Grand Forks,Chicago,Grand Forks to Chicago,1099,Dry,None,Standard,Weather,External,20.1,20.8,43,Minor,On-Time,Late,On-Time
1133,2025-03-07,2025,3,Mar,Q1,Weekday,SwiftLine,J. Lee,Winnipeg,Grand Forks,Winnipeg,Grand Forks to Winnipeg,743,Flatbed,None,Strict,Traffic,Carrier,14.2,14.4,11,On-Time,On-Time,On-Time,On-Time
4032,2025-03-07,2025,3,Mar,Q1,Weekday,NorthTrail,M. Clark,Des Moines,Winnipeg,Kansas City,Winnipeg to Kansas City,535,Reefer,Rain,Strict,Weather,External,11.5,11.5,0,On-Time,On-Time,On-Time,On-Time
2060,2025-03-07,2025,3,Mar,Q1,Weekday,RoadBull,A. Smith,Des Moines,Winnipeg,Minneapolis,Winnipeg to Minneapolis,341,Dry,Rain,Standard,Breakdown,Carrier,6.9,7.4,31,Minor,On-Time,Late,On-Time
1656,2025-03-07,2025,3,Mar,Q1,Weekday,NorthTrail,J. Lee,Minneapolis,Sioux Falls,Chicago,Sioux Falls to Chicago,517,Reefer,None,Open,Dispatch/Planning,Carrier,10.0,10.5,29,On-Time,On-Time,Late,On-Time
4899,2025-03-07,2025,3,Mar,Q1,Weekday,SwiftLine,J. Lee,Winnipeg,Sioux Falls,Winnipeg,Sioux Falls to Winnipeg,1118,Reefer,Rain,Strict,Traffic,Carrier,22.0,22.0,0,On-Time,On-Time,On-Time,On-Time
4706,2025-03-07,2025,3,Mar,Q1,Weekday,FastFreight,M. Clark,Des Moines,Winnipeg,Minneapolis,Winnipeg to Minneapolis,213,Flatbed,None,Strict,Traffic,Carrier,3.8,3.8,0,On-Time,On-Time,On-Time,On-Time
2387,2025-03-07,2025,3,Mar,Q1,Weekday,FastFreight,J. Lee,Winnipeg,Winnipeg,Omaha,Winnipeg to Omaha,782,Reefer,Snow,Strict,Dock Delay,Shipper/Receiver,14.4,15.0,33,Minor,On-Time,Late,On-Time
2332,2025-03-07,2025,3,Mar,Q1,Weekday,NorthTrail,M. Clark,Winnipeg,Grand Forks,Minneapolis,Grand Forks to Minneapolis,978,Dry,None,Standard,Dispatch/Planning,Carrier,16.7,17.1,24,On-Time,On-Time,Late,On-Time
346,2025-03-07,2025,3,Mar,Q1,Weekday,SwiftLine,R. Davis,Winnipeg,Sioux Falls,Chicago,Sioux Falls to Chicago,581,Dry,None,Standard,Weather,External,9.9,10.5,36,Minor,On-Time,Late,On-Time
3940,2025-03-08,2025,3,Mar,Q1,Weekend,FastFreight,R. Davis,Minneapolis,Winnipeg,Kansas City,Winnipeg to Kansas City,1120,Dry,Snow,Strict,Dock Delay,Shipper/Receiver,24.1,24.2,8,On-Time,On-Time,On-Time,On-Time
3400,2025-03-08,2025,3,Mar,Q1,Weekend,RoadBull,R. Davis,Fargo,Fargo,Winnipeg,Fargo to Winnipeg,1145,Flatbed,Snow,Standard,Dock Delay,Shipper/Receiver,19.9,20.6,41,Minor,On-Time,Late,On-Time
3011,2025-03-08,2025,3,Mar,Q1,Weekend,FastFreight,R. Davis,Fargo,Grand Forks,Kansas City,Grand Forks to Kansas City,1058,Flatbed,Rain,Strict,Traffic,Driver,19.6,19.6,0,On-Time,On-Time,On-Time,On-Time
3576,2025-03-08,2025,3,Mar,Q1,Weekend,RoadBull,J. Lee,Minneapolis,Minneapolis,Omaha,Minneapolis to Omaha,624,Reefer,None,Standard,Weather,External,10.5,10.7,13,On-Time,On-Time,On-Time,On-Time
4561,2025-03-08,2025,3,Mar,Q1,Weekend,RoadBull,M. Clark,Des Moines,Fargo,Kansas City,Fargo to Kansas City,833,Flatbed,None,Open,Weather,External,14.0,14.5,31,Minor,On-Time,Late,On-Time
2505,2025-03-09,2025,3,Mar,Q1,Weekend,NorthTrail,J. Lee,Des Moines,Grand Forks,Chicago,Grand Forks to Chicago,724,Flatbed,None,Standard,Traffic,Carrier,14.1,14.6,28,On-Time,On-Time,Late,On-Time
4814,2025-03-09,2025,3,Mar,Q1,Weekend,FastFreight,M. Clark,Minneapolis,Fargo,Winnipeg,Fargo to Winnipeg,919,Dry,Rain,Open,Traffic,External,18.2,18.7,28,On-Time,On-Time,Late,On-Time
3929,2025-03-09,2025,3,Mar,Q1,Weekend,NorthTrail,M. Clark,Des Moines,Minneapolis,Chicago,Minneapolis to Chicago,738,Dry,Snow,Strict,Weather,External,14.8,14.8,2,On-Time,On-Time,On-Time,On-Time
2238,2025-03-09,2025,3,Mar,Q1,Weekend,NorthTrail,R. Davis,Minneapolis,Sioux Falls,Omaha,Sioux Falls to Omaha,611,Dry,Snow,Strict,Traffic,Carrier,12.6,13.5,57,Minor,Late,Late,On-Time
2843,2025-03-09,2025,3,Mar,Q1,Weekend,NorthTrail,M. Clark,Winnipeg,Winnipeg,Omaha,Winnipeg to Omaha,632,Flatbed,None,Strict,Traffic,Carrier,12.9,12.9,0,On-Time,On-Time,On-Time,On-Time
3623,2025-03-09,2025,3,Mar,Q1,Weekend,FastFreight,M. Clark,Fargo,Grand Forks,Minneapolis,Grand Forks to Minneapolis,277,Reefer,Rain,Strict,Breakdown,Carrier,4.7,5.3,35,Minor,On-Time,Late,On-Time
3621,2025-03-09,2025,3,Mar,Q1,Weekend,RoadBull,M. Clark,Des Moines,Sioux Falls,Chicago,Sioux Falls to Chicago,334,Dry,Rain,Strict,Dock Delay,Shipper/Receiver,6.3,6.8,27,On-Time,On-Time,Late,On-Time
4393,2025-03-10,2025,3,Mar,Q1,Weekday,NorthTrail,A. Smith,Minneapolis,Fargo,Chicago,Fargo to Chicago,537,Dry,None,Standard,Weather,External,9.4,9.4,0,On-Time,On-Time,On-Time,On-Time
590,2025-03-10,2025,3,Mar,Q1,Weekday,SwiftLine,R. Davis,Winnipeg,Fargo,Minneapolis,Fargo to Minneapolis,454,Dry,Rain,Open,Traffic,Carrier,8.7,9.3,34,Minor,On-Time,Late,On-Time
1890,2025-03-10,2025,3,Mar,Q1,Weekday,SwiftLine,J. Lee,Fargo,Grand Forks,Minneapolis,Grand Forks to Minneapolis,998,Flatbed,None,Strict,Inspection,External,17.2,18.2,60,Minor,Late,Late,On-Time
2159,2025-03-10,2025,3,Mar,Q1,Weekday,FastFreight,A. Smith,Minneapolis,Winnipeg,Minneapolis,Winnipeg to Minneapolis,1102,Dry,None,Strict,Dock Delay,Shipper/Receiver,19.5,19.5,1,On-Time,On-Time,On-Time,On-Time
584,2025-03-10,2025,3,Mar,Q1,Weekday,RoadBull,A. Smith,Des Moines,Minneapolis,Omaha,Minneapolis to Omaha,408,Dry,None,Open,Inspection,External,8.0,8.5,29,On-Time,On-Time,Late,On-Time
3441,2025-03-10,2025,3,Mar,Q1,Weekday,FastFreight,J. Lee,Des Moines,Minneapolis,Chicago,Minneapolis to Chicago,1066,Dry,None,Standard,Traffic,External,19.9,20.1,10,On-Time,On-Time,On-Time,On-Time
1945,2025-03-10,2025,3,Mar,Q1,Weekday,NorthTrail,M. Clark,Fargo,Winnipeg,Omaha,Winnipeg to Omaha,388,Dry,Snow,Standard,Weather,External,6.7,7.2,27,On-Time,On-Time,Late,On-Time
727,2025-03-10,2025,3,Mar,Q1,Weekday,RoadBull,M. Clark,Minneapolis,Minneapolis,Chicago,Minneapolis to Chicago,675,Reefer,High Wind,Standard,Inspection,External,13.2,13.3,9,On-Time,On-Time,On-Time,On-Time
335,2025-03-10,2025,3,Mar,Q1,Weekday,FastFreight,A. Smith,Fargo,Sioux Falls,Minneapolis,Sioux Falls to Minneapolis,791,Flatbed,Rain,Standard,Traffic,Driver,15.0,15.2,14,On-Time,On-Time,On-Time,On-Time
1043,2025-03-10,2025,3,Mar,Q1,Weekday,FastFreight,J. Lee,Fargo,Winnipeg,Chicago,Winnipeg to Chicago,917,Reefer,Rain,Strict,High Wind Shutdown,External,16.6,23.6,418,Severe,Late,Late,Failure
2558,2025-03-10,2025,3,Mar,Q1,Weekday,FastFreight,R. Davis,Minneapolis,Winnipeg,Omaha,Winnipeg to Omaha,1085,Flatbed,Rain,Standard,Inspection,External,18.3,18.9,34,Minor,On-Time,Late,On-Time
4703,2025-03-10,2025,3,Mar,Q1,Weekday,SwiftLine,A. Smith,Minneapolis,Sioux Falls,Winnipeg,Sioux Falls to Winnipeg,205,Reefer,Rain,Standard,Traffic,Carrier,3.7,4.4,39,Minor,On-Time,Late,On-Time
890,2025-03-10,2025,3,Mar,Q1,Weekday,RoadBull,M. Clark,Des Moines,Fargo,Winnipeg,Fargo to Winnipeg,915,Reefer,Snow,Open,Traffic,Carrier,16.1,18.5,142,Moderate,Late,Late,At-Risk
4290,2025-03-10,2025,3,Mar,Q1,Weekday,FastFreight,R. Davis,Winnipeg,Minneapolis,Kansas City,Minneapolis to Kansas City,1097,Dry,Rain,Standard,Weather,External,21.2,21.9,43,Minor,On-Time,Late,On-Time
2,2025-03-11,2025,3,Mar,Q1,Weekday,RoadBull,J. Lee,Minneapolis,Minneapolis,Kansas City,Minneapolis to Kansas City,996,Reefer,None,Open,Dock Delay,Shipper/Receiver,17.9,18.3,27,On-Time,On-Time,Late,On-Time
856,2025-03-11,2025,3,Mar,Q1,Weekday,NorthTrail,R. Davis,Minneapolis,Minneapolis,Omaha,Minneapolis to Omaha,356,Dry,Rain,Standard,Traffic,Carrier,7.5,8.6,65,Minor,Late,Late,At-Risk
1777,2025-03-11,2025,3,Mar,Q1,Weekday,NorthTrail,R. Davis,Winnipeg,Sioux Falls,Chicago,Sioux Falls to Chicago,251,Flatbed,Rain,Standard,Dock Delay,Shipper/Receiver,5.3,5.9,34,Minor,On-Time,Late,On-Time
1858,2025-03-11,2025,3,Mar,Q1,Weekday,NorthTrail,A. Smith,Fargo,Winnipeg,Chicago,Winnipeg to Chicago,931,Reefer,None,Open,Breakdown,Carrier,20.1,20.1,0,On-Time,On-Time,On-Time,On-Time
2184,2025-03-11,2025,3,Mar,Q1,Weekday,NorthTrail,M. Clark,Des Moines,Grand Forks,Kansas City,Grand Forks to Kansas City,1054,Dry,Rain,Strict,Inspection,External,17.6,18.0,25,On-Time,On-Time,Late,On-Time
1899,2025-03-11,2025,3,Mar,Q1,Weekday,RoadBull,J. Lee,Minneapolis,Fargo,Chicago,Fargo to Chicago,787,Dry,Snow,Open,Dispatch/Planning,Carrier,15.1,16.2,65,Minor,Late,Late,On-Time
1969,2025-03-11,2025,3,Mar,Q1,Weekday,RoadBull,M. Clark,Des Moines,Sioux Falls,Omaha,Sioux Falls to Omaha,973,Dry,Rain,Strict,Weather,External,16.9,17.5,39,Minor,On-Time,Late,On-Time
4179,2025-03-11,2025,3,Mar,Q1,Weekday,SwiftLine,A. Smith,Fargo,Fargo,Omaha,Fargo to Omaha,520,Dry,None,Standard,Traffic,Carrier,10.4,10.9,30,On-Time,On-Time,Late,On-Time
3059,2025-03-11,2025,3,Mar,Q1,Weekday,FastFreight,M. Clark,Fargo,Minneapolis,Kansas City,Minneapolis to Kansas City,1123,Dry,High Wind,Standard,Dock Delay,Shipper/Receiver,23.8,24.3,29,On-Time,On-Time,Late,On-Time
3263,2025-03-11,2025,3,Mar,Q1,Weekday,NorthTrail,A. Smith,Fargo,Fargo,Kansas City,Fargo to Kansas City,233,Reefer,Snow,Strict,Inspection,External,4.5,5.0,28,On-Time,On-Time,Late,On-Time
1227,2025-03-12,2025,3,Mar,Q1,Weekday,SwiftLine,A. Smith,Minneapolis,Minneapolis,Kansas City,Minneapolis to Kansas City,699,Reefer,None,Strict,Hurricane Disruption,External,13.7,30.3,998,Severe,Late,Late,Failure
2677,2025-03-12,2025,3,Mar,Q1,Weekday,NorthTrail,R. Davis,Winnipeg,Sioux Falls,Omaha,Sioux Falls to Omaha,886,Reefer,None,Standard,Dock Delay,Shipper/Receiver,19.6,19.9,17,On-Time,On-Time,Late,On-Time
553,2025-03-12,2025,3,Mar,Q1,Weekday,NorthTrail,M. Clark,Des Moines,Sioux Falls,Chicago,Sioux Falls to Chicago,1093,Reefer,Snow,Strict,Inspection,External,20.9,20.9,0,On-Time,On-Time,On-Time,On-Time
4359,2025-03-12,2025,3,Mar,Q1,Weekday,SwiftLine,M. Clark,Winnipeg,Winnipeg,Omaha,Winnipeg to Omaha,997,Dry,None,Strict,Traffic,Carrier,19.4,20.6,71,Minor,Late,Late,On-Time
3529,2025-03-12,2025,3,Mar,Q1,Weekday,RoadBull,M. Clark,Minneapolis,Winnipeg,Omaha,Winnipeg to Omaha,941,Reefer,None,Strict,Weather,External,16.0,16.9,53,Minor,Late,Late,On-Time
703,2025-03-12,2025,3,Mar,Q1,Weekday,NorthTrail,A. Smith,Winnipeg,Sioux Falls,Chicago,Sioux Falls to Chicago,667,Reefer,None,Strict,Breakdown,Driver,11.1,11.6,29,On-Time,On-Time,Late,On-Time
2314,2025-03-12,2025,3,Mar,Q1,Weekday,SwiftLine,J. Lee,Fargo,Winnipeg,Omaha,Winnipeg to Omaha,330,Flatbed,None,Standard,Weather,External,5.9,6.2,16,On-Time,On-Time,Late,On-Time
2017,2025-03-12,2025,3,Mar,Q1,Weekday,NorthTrail,J. Lee,Minneapolis,Minneapolis,Omaha,Minneapolis to Omaha,405,Reefer,Rain,Open,Breakdown,Driver,8.0,8.2,15,On-Time,On-Time,On-Time,On-Time
3977,2025-03-13,2025,3,Mar,Q1,Weekday,NorthTrail,M. Clark,Minneapolis,Winnipeg,Omaha,Winnipeg to Omaha,880,Flatbed,None,Strict,Traffic,External,16.1,16.1,0,On-Time,On-Time,On-Time,On-Time
572,2025-03-13,2025,3,Mar,Q1,Weekday,RoadBull,J. Lee,Fargo,Grand Forks,Omaha,Grand Forks to Omaha,773,Dry,Rain,Strict,High Wind Shutdown,External,15.6,19.1,207,Severe,Late,Late,Failure
2353,2025-03-13,2025,3,Mar,Q1,Weekday,SwiftLine,M. Clark,Fargo,Grand Forks,Kansas City,Grand Forks to Kansas City,453,Reefer,None,Standard,Traffic,Carrier,8.6,9.2,39,Minor,On-Time,Late,On-Time
2951,2025-03-13,2025,3,Mar,Q1,Weekday,RoadBull,J. Lee,Winnipeg,Grand Forks,Minneapolis,Grand Forks to Minneapolis,1038,Dry,Rain,Standard,Inspection,External,17.9,18.8,55,Minor,Late,Late,At-Risk
2871,2025-03-13,2025,3,Mar,Q1,Weekday,SwiftLine,R. Davis,Winnipeg,Fargo,Kansas City,Fargo to Kansas City,934,Dry,None,Open,Winter Storm Closure,External,19.0,26.2,435,Severe,Late,Late,Failure
236,2025-03-13,2025,3,Mar,Q1,Weekday,RoadBull,M. Clark,Minneapolis,Minneapolis,Chicago,Minneapolis to Chicago,378,Dry,None,Open,Inspection,External,7.3,8.0,39,Minor,On-Time,Late,On-Time
3639,2025-03-13,2025,3,Mar,Q1,Weekday,NorthTrail,A. Smith,Minneapolis,Winnipeg,Kansas City,Winnipeg to Kansas City,1151,Reefer,Rain,Standard,Weather,External,19.8,19.9,6,On-Time,On-Time,On-Time,On-Time
